SubhaloID,SubhaloLen,SubhaloMass,x,y,z
000_1485,62,512.74,11957.435216103831,20351.00463079637,88571.97744455645
000_2957,62,512.74,110653.54977318548,33915.104838709674,52358.69739163307
000_1246,62,512.74,66028.19052419355,42945.6662046371,83911.63508064517
000_731,62,512.74,43010.13760080645,5440.46675749748,23804.04076360887
000_2538,62,512.74,80796.28099798386,23430.308373235886,81982.90650201614
000_3587,62,512.74,41812.36164314516,44686.17723034274,28969.62052671371
000_1895,62,512.74,61861.59702620968,23867.625504032258,78543.35345262097
000_848,62,512.74,65277.399382560485,98889.67288306452,115523.6257560484
000_3364,62,512.74,14929.349955897178,102667.03276209676,59410.9415952621
000_1606,62,512.74,104082.14591733873,33130.866557459674,86737.51260080645
000_1646,62,512.74,68797.13961693548,87154.03704637097,53155.64377520161
000_2545,62,512.74,11687.67275705645,57039.1441532258,7644.773059475807
000_1761,62,512.74,72147.76675907258,39064.10149949597,15070.853342363913
000_3523,62,512.74,15721.54548891129,98406.5238155242,55589.79240171371
000_440,62,512.74,79654.08568548386,60009.39616935484,63342.70161290323
000_2477,62,512.74,45921.30021421371,47572.57213961693,13079.486438382057
000_2873,62,512.74,10842.757954259072,74932.36126512097,99444.62373991936
000_648,62,512.74,54988.54435483871,9490.032604586691,32670.31530367944
000_3620,62,512.74,98889.77041330644,81872.86025705645,77104.80519153226
000_507,62,512.74,66632.76575100806,92198.1011844758,42476.8654233871
000_3619,62,512.74,37501.12449596774,98425.6484375,61799.77917086693
000_1292,62,512.74,68216.47139616935,70991.11731350806,45594.89289314516
000_1253,62,512.74,51555.17527721774,26099.790354082663,88695.80078125
000_2432,62,512.74,95526.37336189517,88814.9879032258,81346.26789314517
000_2007,61,504.47,34130.72649846312,5819.205230212602,73808.18429815574
000_3190,61,504.47,10059.83888319672,105990.47156762295,55764.295978483606
000_178,61,504.47,41920.88518186475,113391.44864241804,65249.79328893442
000_54,61,504.47,94009.67392418032,2911.0119428790986,7994.2238009093235
000_1087,61,504.47,105853.85783811477,44446.53515625,37436.50589139344
000_1414,61,504.47,62563.87564036885,89383.91086065574,10332.259125256149
000_1422,61,504.47,65455.31589395492,108630.1168032787,53171.40106301229
000_2411,61,504.47,82602.19736168033,64996.018826844265,35598.3962602459
000_2232,61,504.47,108503.35963114754,101455.04982069672,108009.05148565574
000_1212,61,504.47,56574.51517674181,50890.557697233606,107123.80263831968
000_3191,61,504.47,9468.9689741291,107265.92392418032,56292.35213883197
000_2715,61,504.47,8559.289374679816,69850.20927254099,111835.920210041
000_2162,61,504.47,103639.20594262295,98042.326460041,106077.67686987705
000_947,61,504.47,82933.58055840163,758.2419858838691,25636.517898309427
000_3940,61,504.47,14990.634829661883,86535.56582991804,52482.09810450819
000_3465,61,504.47,95203.66419057376,22647.821689293032,29835.541912141394
000_1124,61,504.47,53363.34035604508,81451.2165727459,112488.83747438523
000_1359,61,504.47,58438.45120389344,107475.33222336066,50025.58561731558
000_321,61,504.47,33697.64805327869,65149.81269211065,85695.12794569672
000_747,61,504.47,89934.97041495901,10750.49487704918,89032.26831454918
000_1887,61,504.47,40145.98559170082,9784.326860271516,77337.41547131147
000_661,61,504.47,64020.97701075819,2696.1598320632684,18948.862832991803
000_133,61,504.47,106230.23808913934,85288.27266905738,32697.92482069672
000_113,61,504.47,71107.30353483607,7659.840219966701,52555.805455942624
000_3018,61,504.47,20244.645075563523,67997.79572233607,19182.14427510246
000_1857,61,504.47,72306.22707479508,29064.418288934427,13590.23658427254
000_91,61,504.47,76927.81442110655,19713.61901255123,46771.6150102459
000_3032,61,504.47,94602.8311987705,7475.230588819159,40543.78963883197
000_1805,61,504.47,72881.00192110655,81802.26793032787,98474.08696209016
000_3007,61,504.47,104332.39139344262,85001.77727971312,76393.5108862705
000_693,61,504.47,81636.24538934426,88475.51293545082,6468.468069608094
000_870,61,504.47,71896.66124487705,95076.70261270492,112559.66598360657
000_3375,61,504.47,64395.44082991804,41416.62474385246,19314.56650230533
000_813,61,504.47,104346.1271772541,10023.21154585041,111320.8381147541
000_791,61,504.47,68956.30968237705,5230.004162397541,105517.4456967213
000_1710,61,504.47,65963.2096567623,6147.287773757685,92258.2521772541
000_3104,61,504.47,6929.868500256148,66907.62820184426,89971.72054303279
000_620,60,496.2,36997.8958984375,23877.40830078125,4473.796215820313
000_3009,60,496.2,96301.45833333331,71294.66966145833,73875.66184895833
000_1836,60,496.2,14465.459944661456,22114.5978515625,65389.58020833333
000_1826,60,496.2,32512.885384114583,57966.47669270833,34204.659895833334
000_96,60,496.2,60451.2556640625,495.8082735697428,59603.41686197917
000_1481,60,496.2,49036.66510416667,2665.901826985677,8663.303857421875
000_1542,60,496.2,31285.905403645836,34341.854231770834,107848.00833333332
000_1217,60,496.2,53171.48977864583,42983.80084635417,104083.071484375
000_193,60,496.2,47744.35520833333,119370.42578125,70167.38893229167
000_2961,60,496.2,95889.03138020834,35845.0453125,62865.126171875
000_2997,60,496.2,69556.5875,33207.019694010414,80323.57083333333
000_2818,60,496.2,33720.10071614583,91843.09635416669,80448.90794270833
000_3197,60,496.2,9759.770426432293,57145.555924479166,94650.81145833334
000_1299,60,496.2,70764.67786458334,72096.419921875,36865.93515625
000_3208,60,496.2,100511.6671875,39551.009049479166,61529.89954427083
000_1811,60,496.2,37401.08515625,54733.1001953125,30418.710026041663
000_517,60,496.2,55958.14446614583,115502.02682291668,45441.8318359375
000_1153,60,496.2,20882.3787109375,816.8856079101563,98583.38684895834
000_910,60,496.2,93823.47747395834,17061.914713541668,100254.95729166668
000_3308,60,496.2,34136.3484375,97531.13229166668,82537.295703125
000_2327,60,496.2,21313.14925130208,66691.65403645833,2884.1437744140626
000_137,60,496.2,98681.96223958331,111557.71627604168,73075.78151041667
000_125,60,496.2,104474.917578125,93313.6296875,7720.314697265625
000_1721,60,496.2,24082.64619140625,63887.972265625,32720.988313802085
000_1754,60,496.2,61760.941015625,22310.94921875,99971.530859375
000_2094,60,496.2,20464.589615885416,115074.00729166668,74584.19830729166
000_1664,60,496.2,65193.788671875,95918.462109375,55258.42161458333
000_852,60,496.2,19719.001627604168,52074.1537109375,41489.14296875
000_1953,60,496.2,32447.08955078125,4385.211482747396,85701.34427083333
000_810,60,496.2,100938.24388020832,9705.922347005207,109151.34088541666
000_1334,60,496.2,53163.6826171875,73021.409375,18534.83082682292
000_1100,60,496.2,47789.858138020834,98780.85052083334,84061.29348958333
000_4205,60,496.2,65437.28548177084,97687.86484375,90072.584765625
000_1032,60,496.2,61029.93951822917,73481.752734375,95381.228515625
000_1024,60,496.2,29432.934993489584,79665.67630208333,102468.44895833332
000_2242,60,496.2,86543.52109375,107192.15611979166,82802.14466145834
000_1976,60,496.2,42408.3578125,14441.156168619793,59841.773046875
000_786,60,496.2,90021.19765625,3734.406591796875,114600.526171875
000_751,60,496.2,45197.609765625,232.9447659333547,20516.612044270834
000_2659,60,496.2,10815.735628255208,113194.74622395834,64852.8638671875
000_1228,59,487.93,60280.02496027543,45159.91386387712,105473.37698622882
000_80,59,487.93,79639.37063029662,21112.39757680085,47015.188360699154
000_1308,59,487.93,90625.14088983052,69495.24059851695,94075.1186440678
000_549,59,487.93,52915.81110963983,39866.46954449153,534.1684753935216
000_1179,59,487.93,66675.6342690678,48646.66326800847,107767.89909957629
000_4139,59,487.93,25127.30246954449,86138.21663135593,99691.82309322034
000_1799,59,487.93,67950.4233315678,18532.01413532839,5726.342475503178
000_1176,59,487.93,51685.78323622881,41250.041644597455,78189.42015360169
000_1143,59,487.93,68523.89790783898,32561.63105799788,114407.92399364409
000_649,59,487.93,55441.85050317797,11340.145160222455,30984.46577065678
000_2454,59,487.93,19530.164228019068,72491.17439088984,11028.869355799789
000_1155,59,487.93,73399.78972457627,38502.49106197034,103637.98887711864
000_2394,59,487.93,66878.50688559322,37542.72398040255,67051.390625
000_4003,59,487.93,19576.904230667373,64897.19465042373,16207.03161414195
000_974,59,487.93,2601.357339115466,100522.92929025424,10559.42202396716
000_2697,59,487.93,755.2126506223517,75966.37129237287,114579.77039194916
000_950,59,487.93,50802.1235434322,57507.396649894064,102976.65638241524
000_3298,59,487.93,98025.15611758476,863.4455638820842,48481.00443591102
000_2231,59,487.93,64970.06263241525,30665.57776085805,1851.3243759931145
000_1469,59,487.93,54120.35030455508,117620.6704184322,56116.96795550847
000_2785,59,487.93,5483.4621292372885,52251.5241657839,73633.98967161016
000_1235,59,487.93,20773.28356726695,29384.949649099577,111054.42227224576
000_861,59,487.93,66276.51933262713,97340.41167902542,109392.02701271189
000_2594,59,487.93,108070.27820444916,74812.90161546611,57725.928826800846
000_3356,59,487.93,95594.42743644067,5485.334754038665,36508.1359904661
000_3330,59,487.93,13444.08928098517,85725.18061440678,73500.86387711864
000_1741,59,487.93,20166.209480932204,53968.5085407839,89909.89022775424
000_2351,59,487.93,81445.90823622882,61552.43955243644,39958.3686440678
000_1598,59,487.93,73455.04661016949,88615.06170550847,72179.51641949153
000_3077,59,487.93,106646.28111758476,74388.09653072034,71324.72868114407
000_3402,59,487.93,6250.643314684851,81157.79713983051,44970.71735963983
000_2207,59,487.93,5384.106594279661,21260.5522378178,73756.87817796611
000_2199,59,487.93,107666.12804555084,105503.00105932204,93566.18313029662
000_723,59,487.93,38951.884600105936,15129.952164989409,4173.6691604872885
000_695,59,487.93,85171.51827330509,94378.53045550847,10732.698258739409
000_3126,58,479.66,108049.40544181036,55607.4341325431,60052.01124730604
000_933,58,479.66,108827.04229525862,1422.71687264278,111029.41096443964
000_4010,58,479.66,15273.064065867457,88718.18143857758,52675.23572198276
000_1518,58,479.66,45289.88759428879,45929.8110856681,107473.1585398707
000_968,58,479.66,3879.741109913793,106874.85425646552,19024.000168372844
000_2767,58,479.66,90447.11112607758,70517.49137931035,80359.37917564655
000_247,58,479.66,11028.4453125,117801.53327047414,12689.872777478447
000_2131,58,479.66,19755.69403286638,20993.439991918105,70885.83553340517
000_1256,58,479.66,68942.62419181035,66420.94383081897,38408.33694773707
000_1268,58,479.66,56327.11388739224,60723.51279633621,17851.68527747845
000_3261,58,479.66,32928.65163658405,98526.77586206896,86226.70716594828
000_1633,58,479.66,53776.77451508621,93277.26306573275,56748.85823006465
000_904,58,479.66,112502.7081088362,18329.66470231681,105308.32839439657
000_3383,58,479.66,6415.648664803341,52789.378165409486,60940.44699622845
000_1619,58,479.66,42408.75801454741,91377.06263469828,64644.980872844826
000_1701,58,479.66,57180.61920797414,13104.62643116918,90871.37405711209
000_784,58,479.66,72470.9632273707,18502.244679418105,108521.59455818964
000_1921,58,479.66,22175.77566002155,18883.27283135776,82287.77518857758
000_3422,58,479.66,10347.619325835129,83416.19962284483,45444.92753232759
000_3430,58,479.66,60027.28151939655,42704.15752963362,18510.741311961207
000_3873,58,479.66,7183.377475080819,71486.94261853448,51302.07549838362
000_2365,58,479.66,80970.19436961207,96684.05670797414,78484.14493534483
000_2363,58,479.66,14966.494561557112,52428.41359105604,60442.06115301724
000_1147,58,479.66,70369.56505926725,37096.61738954741,112771.47023168104
000_1322,58,479.66,48333.75619612069,94403.25013469828,31930.44692887931
000_3548,58,479.66,23048.296773976293,90007.26535560345,52938.898841594826
000_640,58,479.66,39106.97110721983,28984.19036233836,8682.839961610991
000_2856,58,479.66,111933.07233297414,34647.33088631465,59872.903556034486
000_494,58,479.66,112278.0184536638,31514.583984375,18635.41705953664
000_3626,58,479.66,15665.687483162716,4403.596216662177,86823.20096982758
000_4200,58,479.66,26943.373821390087,93100.60021551725,92348.72386853448
000_488,57,471.39,23439.13157894737,21339.691303453947,38571.43338815789
000_4090,57,471.39,32227.251473410088,95494.76206140353,89680.7070997807
000_1764,57,471.39,26992.36681058114,49278.16714638158,18434.57689144737
000_3158,57,471.39,96814.75137061405,77797.03303179824,74942.984375
000_3160,57,471.39,94212.93832236844,39583.14528508772,66192.54714912281
000_1452,57,471.39,88332.72519188597,54439.41625548246,50493.93311403509
000_1903,57,471.39,3648.242727179276,105311.87362938595,34267.99259868421
000_3157,57,471.39,102755.52110745614,76723.80660635965,70560.68791118421
000_1902,57,471.39,66220.82730263157,16923.61396655702,96005.32565789472
000_3480,57,471.39,8519.740705523574,18337.80969024123,82951.1677631579
000_2466,57,471.39,84886.24177631579,76560.18859649122,66198.07634320176
000_2492,57,471.39,9162.3134765625,59414.145833333336,17990.678762335527
000_4067,57,471.39,16129.83364172149,89359.12705592105,53712.01603618421
000_2593,57,471.39,98350.97957785089,6076.855588678728,41894.338336074565
000_2117,57,471.39,20218.931777686405,107365.9022752193,78828.71518640351
000_2571,57,471.39,98858.93832236844,27995.177802905702,11491.435238486842
000_1987,57,471.39,100727.45134320176,61688.87808388158,38396.161458333336
000_3401,57,471.39,42027.19243421053,43484.42523300439,30501.125993695176
000_1269,57,471.39,36531.83066063596,59452.17324561404,26149.732216282893
000_927,57,471.39,21272.59039199561,73555.77672697368,42231.903303179824
000_1627,57,471.39,70432.82661732456,85750.17667214913,68617.87637061403
000_890,57,471.39,60253.91289747807,39622.7733689693,54563.89816337719
000_821,57,471.39,95115.14309210528,42656.49808114035,106689.49753289472
000_4155,57,471.39,64456.00356359649,98038.58141447368,91467.66255482456
000_2113,57,471.39,3388.8312688459428,25074.464775219298,72314.0664747807
000_1063,56,463.12,44559.38853236607,69051.69601004464,96524.01060267857
000_2496,56,463.12,14029.685093470982,53862.41273716518,6500.475925990513
000_2023,56,463.12,24999.476004464286,12833.387224469869,72866.59402901786
000_196,56,463.12,106725.9560546875,85041.67731584821,114431.12388392857
000_3090,56,463.12,96778.47642299108,63956.01157924107,74133.44880022321
000_428,56,463.12,60924.6076311384,36693.83600725447,33596.927036830355
000_3139,56,463.12,75671.94907924107,36339.62974330357,84892.43736049107
000_936,56,463.12,110457.6279296875,15005.145298549109,111436.6826171875
000_3409,56,463.12,56300.14857700893,44951.991420200895,19779.30500139509
000_972,56,463.12,2015.4635402134488,104144.54129464286,18511.438616071428
000_1727,56,463.12,65126.88616071428,3697.8975437709264,90134.34751674108
000_967,56,463.12,84524.51646205357,6622.65962437221,25337.62580217634
000_3058,56,463.12,37991.59556361607,101948.66796875,40894.838169642855
000_2864,56,463.12,13281.503853934151,59607.04840959822,96961.10281808036
000_521,56,463.12,46756.23346819197,118953.31277901786,40025.61537388393
000_1352,56,463.12,69608.84584263393,90977.17020089286,908.2154475620816
000_1373,56,463.12,74382.64690290179,110329.54757254464,30909.91015625
000_4030,56,463.12,95856.17354910714,42175.224888392855,90961.32686941964
000_3988,56,463.12,50744.811244419645,47452.544712611605,23697.558628627237
000_1105,56,463.12,54492.611607142855,90166.13588169643,81967.00153459821
000_106,56,463.12,62577.71435546875,2036.1597268240791,53202.98639787947
000_2076,56,463.12,28868.868512834822,95673.42564174108,35128.281459263395
000_4107,56,463.12,6839.530979701451,74629.05831473214,50685.23256138393
000_3589,56,463.12,54132.54268973215,46067.18561662947,21028.519775390625
000_527,56,463.12,109391.607421875,35547.801478794645,38479.44838169643
000_3837,56,463.12,100411.65457589286,81074.27287946429,76247.58956473214
000_365,56,463.12,8617.595179966518,104221.9906529018,110833.03208705357
000_2275,56,463.12,103058.33286830357,98921.92494419643,90804.7191685268
000_3255,56,463.12,4965.638296944754,73502.21205357143,86513.52204241071
000_3249,56,463.12,63290.51611328125,48319.274135044645,34443.33579799107
000_2171,56,463.12,18186.209402901783,16726.58544921875,70500.28655133929
000_2705,56,463.12,92087.21372767857,17226.233851841516,37948.307407924105
000_3415,56,463.12,12346.650094168526,79742.37165178571,90350.83663504464
000_2736,56,463.12,80235.18680245536,100061.81194196428,82404.75599888393
000_3338,56,463.12,69565.50669642857,56349.72446986607,47523.34451729911
000_297,56,463.12,96930.0703125,68074.86830357143,54043.7365373884
000_1599,56,463.12,103737.30454799108,32991.96637834822,76165.20242745536
000_340,56,463.12,11273.2084437779,7800.008527483259,12648.186750139508
000_1546,56,463.12,37991.07526506697,33994.931361607145,115402.5757533482
000_5,56,463.12,30953.386335100447,923.0561839512416,57587.362095424105
000_856,56,463.12,33471.56842912947,23654.973074776783,108621.24693080357
000_1576,55,454.85,54029.08288352273,20269.265767045454,17679.856107954547
000_3282,55,454.85,35572.806463068184,94191.03636363636,83632.58068181819
000_1622,55,454.85,65700.38955965909,85200.33167613637,67741.18082386363
000_352,55,454.85,11685.534641335227,2886.008584872159,4097.388316761364
000_322,55,454.85,3158.5753373579546,17358.980007102273,108860.04460227273
000_4179,55,454.85,6547.583203125,81152.49318181818,84932.58139204545
000_2643,55,454.85,4341.457075639205,60522.617755681815,89930.059375
000_978,55,454.85,6962.301677911932,95349.346875,10125.24140625
000_3843,55,454.85,3379.3753240411934,58575.12670454545,54326.97947443182
000_4098,55,454.85,33641.47535511364,94755.72755681818,89363.88494318182
000_756,55,454.85,98566.91818181818,14007.613210227271,90309.89303977272
000_3449,55,454.85,66705.27926136364,54118.92578125,56007.16626420455
000_779,55,454.85,30748.89002130682,7246.959348366478,28720.481676136365
000_1534,55,454.85,42749.855539772725,42952.80298295455,108334.93721590909
000_1101,55,454.85,29954.146626420454,74440.77514204546,98355.2143465909
000_2575,55,454.85,8169.930495383523,61048.92137784091,45418.59985795455
000_2204,55,454.85,11634.529563210228,3059.7851029829544,70135.37571022728
000_2073,55,454.85,4531.138725142046,40580.16370738636,59528.24907670455
000_514,55,454.85,5956.599564985795,21651.891370738635,47431.01690340909
000_2063,55,454.85,13653.185120738635,73181.384375,108203.6528409091
000_2211,55,454.85,9593.270951704546,78080.66917613636,72811.29076704546
000_1128,55,454.85,35029.55887784091,71606.53821022727,97679.61079545454
000_2380,55,454.85,71919.57357954545,39980.41051136364,69961.18963068182
000_2799,55,454.85,99164.01761363636,22114.04776278409,52067.40525568182
000_1391,55,454.85,70577.26321022728,98107.82826704544,23184.028941761364
000_1278,55,454.85,45609.90909090909,24915.710511363635,91960.0984375
000_4226,55,454.85,20750.001207386365,62811.96988636364,20842.15369318182
000_2929,55,454.85,111743.5572443182,35717.664488636365,56322.08828125
000_554,55,454.85,56447.770951704544,37314.35411931818,2624.6164195667616
000_1223,55,454.85,43389.65951704545,68095.76136363637,70046.86164772727
000_1041,55,454.85,47909.17308238636,74968.31647727273,94631.68892045454
000_457,54,446.58,14546.78859230324,34391.04673032407,18214.194914641204
000_3485,54,446.58,4372.821194118924,70935.82667824074,50793.80454282407
000_1463,54,446.58,58015.50491898148,88297.92708333333,103709.92115162036
000_2253,54,446.58,1164.807253237124,36692.82682291666,73325.47598379629
000_1992,54,446.58,10291.418131510416,44307.13990162037,33909.221571180555
000_692,54,446.58,45250.73871527778,10081.63038917824,35208.2709056713
000_689,54,446.58,22248.27014612269,136.6818862137971,32933.781358506945
000_1252,54,446.58,52711.29890046296,26724.06398292824,87881.78486689815
000_2395,54,446.58,69119.88324652778,38483.59215856482,68534.87528935185
000_2869,54,446.58,12260.861689814816,72418.66984953704,90492.10069444444
000_467,54,446.58,78941.79079861111,29624.95052083333,31095.349609375
000_167,54,446.58,27471.74341724537,111773.13237847222,61572.20066550926
000_2027,54,446.58,77487.42332175926,91074.27690972222,79902.07277199074
000_3089,54,446.58,17370.50900607639,77826.52126736111,90938.17274305556
000_2488,54,446.58,29707.41214554398,55254.06691261574,22101.45974392361
000_3074,54,446.58,90625.99551504628,81715.61935763889,77787.53226273147
000_625,54,446.58,8824.128255208334,19784.61552372685,42254.87210648148
000_1245,54,446.58,51504.23046875,28913.92549189815,90230.3683449074
000_1553,54,446.58,78971.57248263889,51521.66630497685,75103.78327546296
000_2948,54,446.58,72488.4933449074,94593.26909722222,90063.17766203704
000_84,54,446.58,67283.38758680556,876.2032821090133,55308.79087094907
000_1548,54,446.58,45763.10771122685,38285.54079861111,112907.86299189816
000_827,54,446.58,9883.058648003473,100064.04918981482,96830.82508680556
000_915,54,446.58,78890.52531828704,60695.84447337963,67374.61545138889
000_280,54,446.58,96647.68156828704,57155.40465856482,112015.14756944444
000_1561,54,446.58,69632.24782986111,117184.73611111112,96059.7254050926
000_2176,54,446.58,22160.32884837963,102158.22424768518,84957.04296875
000_1728,54,446.58,67363.90133101853,23166.84982638889,98845.1417824074
000_1195,54,446.58,76303.43185763889,43349.97251157407,97819.45052083331
000_935,54,446.58,110270.15972222222,16174.132523148148,112433.87702546296
000_3814,54,446.58,263.2049791547987,84219.06221064815,95490.5011574074
000_3218,54,446.58,89974.82248263889,40505.361328125,66406.62355324074
000_3607,54,446.58,11043.782063802084,76148.95486111111,47163.93641493056
000_1021,54,446.58,86994.9074074074,4766.965657552083,15518.597348813655
000_955,54,446.58,110274.59939236112,39681.55201099537,84917.4675925926
000_2562,54,446.58,2560.0276511863426,65187.65321180556,9811.14234302662
000_3248,54,446.58,57371.911458333336,96464.42433449074,92306.80627893518
000_2656,54,446.58,11723.619285300923,117351.72829861112,68447.76302083333
000_244,54,446.58,67423.81032986111,5888.140760633681,77689.82161458333
000_3292,53,438.31,41680.0827682783,97071.1357606132,58494.38141214623
000_932,53,438.31,110365.500442217,4376.876027233196,108650.3530365566
000_61,53,438.31,91137.9565153302,116546.21639150944,48833.24594634434
000_809,53,438.31,112058.11482900944,51682.29842275944,65962.60318396226
000_1659,53,438.31,63402.27395341981,86209.38045400943,54330.6569870283
000_1640,53,438.31,67131.0375884434,91946.41376768867,63650.21359080189
000_2627,53,438.31,22303.753869398584,108789.43160377358,37803.6640625
000_2647,53,438.31,108904.9489976415,90058.21830778301,85868.58490566038
000_1591,53,438.31,75444.34802476416,9056.133586379718,92743.37735849056
000_14,53,438.31,76273.5825471698,17909.31121020047,73904.1596403302
000_2200,53,438.31,82731.64902712264,3749.009848540684,45334.51908903302
000_132,53,438.31,111210.81574292452,78841.97965801887,19574.873010023584
000_601,53,438.31,103339.00619103774,34664.38959316038,36676.896447523584
000_2065,53,438.31,5814.362157281839,40339.9055129717,55520.2116745283
000_495,53,438.31,111037.1137971698,36059.38413915094,14242.096034787735
000_2470,53,438.31,85148.10834316038,70888.4724351415,80994.9341096698
000_1009,53,438.31,86669.6960495283,6007.1555774616745,19479.373968160377
000_1049,53,438.31,77979.51459316038,65191.341833726416,5837.536252579599
000_3540,53,438.31,54628.79628537736,46829.660377358494,20679.43112470519
000_2257,53,438.31,64573.75471698113,97381.07827240566,83463.16981132075
000_544,53,438.31,3554.7030282650358,25566.281213148584,33524.28559846698
000_1854,53,438.31,15445.194649174528,40620.26658313679,114304.0666273585
000_1300,53,438.31,70452.0591096698,71764.34949882075,38475.9748673349
000_548,53,438.31,52581.78265035377,13208.394199587265,27492.981168926886
000_2845,53,438.31,74703.3247346698,98855.10406839622,85608.23304834905
000_3347,53,438.31,67461.86423938679,55898.732385023584,39898.02166863208
000_1160,53,438.31,16172.560510023584,4638.179604584316,105832.10775353774
000_378,53,438.31,73061.38310731133,81321.35583726416,49016.70850530661
000_3236,53,438.31,10229.314287293631,111766.55041273584,45103.11615566038
000_718,53,438.31,44745.8610701651,6449.353257665094,17245.297612028302
000_1912,53,438.31,108978.710495283,13511.586969339623,1759.4145530844637
000_2336,53,438.31,100269.89077240566,110924.69074292452,90381.03655660378
000_3153,53,438.31,16334.630288178068,62165.08453714623,100892.66347287736
000_3161,53,438.31,82876.62249410378,43414.1359817217,62598.01864681604
000_1742,53,438.31,20179.223577535377,57639.37065153302,91320.02550117925
000_2368,53,438.31,68319.73393278301,109223.26724646226,76942.33387382075
000_2502,53,438.31,9376.547575176886,86170.88517099057,87424.94147995283
000_1729,53,438.31,18059.10241008255,50215.80350825472,85312.07532429245
000_2548,53,438.31,47439.62551591981,96755.02152122642,99187.25987617925
000_734,53,438.31,105458.46668632075,13343.772276680424,88877.94885023584
000_3514,53,438.31,29852.649690448117,95278.25810731133,73652.01650943396
000_2760,53,438.31,64463.02896521227,103009.9795106132,97009.2228773585
000_2942,53,438.31,52637.49204009434,94965.288620283,91443.29923349056
000_2591,53,438.31,43523.721992924526,15343.264077240568,57596.18366745283
000_3378,53,438.31,10314.60005159198,12932.225622788916,82185.03419811321
000_314,53,438.31,102752.19590212264,37877.611733490565,101013.93130896226
000_2612,53,438.31,84527.54260023584,113910.40168042452,82903.8552476415
000_2741,53,438.31,90738.265182783,35640.962043042455,88588.14254127358
000_993,53,438.31,49451.25162146227,83314.09360259434,95313.84257075471
000_1494,53,438.31,18317.25899174528,20477.373083726416,52467.4328567217
000_701,53,438.31,43234.00604363208,109986.74528301888,28548.234485554247
000_415,53,438.31,73633.75899174529,72497.28110259434,22657.98525943396
000_374,53,438.31,78364.27668042453,78773.0561615566,45268.4123673349
000_3952,53,438.31,85606.64180424529,94739.56942806604,82210.21845518867
000_360,53,438.31,18709.340801886792,3278.580322265625,1512.9955064305718
000_2178,53,438.31,13834.387197818396,84615.16450471699,34740.286335495286
000_448,52,430.04,27191.619103064902,48356.45447716346,68641.09645432692
000_1864,52,430.04,34832.79026442308,55967.381535456734,33929.19155649038
000_1139,52,430.04,75630.90354567308,110367.31971153848,92004.6720252404
000_2072,52,430.04,58528.311823918266,53393.09292367788,76121.96965144231
000_613,52,430.04,42270.06971153846,35276.589393028844,3807.5867638221152
000_1788,52,430.04,79785.97400841347,74597.833984375,89732.27388822116
000_541,52,430.04,86318.18494591347,110576.46123798077,19430.85389122596
000_2399,52,430.04,1670.590123103215,64519.77118389424,90113.18810096152
000_2510,52,430.04,11464.23897611178,60079.04311899038,17466.54169170673
000_464,52,430.04,18824.287560096152,47972.905198317305,11141.396465594951
000_1070,52,430.04,55716.63709435096,83275.61057692308,91176.95402644233
000_3081,52,430.04,70148.00270432692,61974.16954627404,42517.47047776442
000_1113,52,430.04,83598.61778846153,60852.906174879805,78084.74083533653
000_2809,52,430.04,5715.793231670673,49491.61899038462,65146.25330528846
000_1825,52,430.04,75991.96634615384,77692.26307091347,94537.57587139423
000_1810,52,430.04,111323.08293269233,22290.16902043269,62089.73550180288
000_471,52,430.04,10396.384446364184,39104.020582932695,6207.645705003005
000_2382,52,430.04,8104.776733398437,57441.74722055288,28745.303372896637
000_1470,52,430.04,54734.301081730766,116895.55228365384,56012.7724609375
000_1010,52,430.04,107178.7071814904,45338.03478064904,36366.336989182695
000_1712,52,430.04,69566.13115985577,13780.82558969351,97383.86628605767
000_3499,52,430.04,32018.454439603367,95136.46349158652,63146.730769230766
000_3420,52,430.04,58924.350510817305,51124.33638822116,38660.16947115384
000_3941,52,430.04,48278.688025841344,49577.34930889424,27929.69181941106
000_368,52,430.04,731.8875016432542,117009.32962740384,100472.07767427884
000_940,52,430.04,19358.393892728367,58526.7177734375,38350.76412259616
000_1205,52,430.04,45015.913161057695,63786.64528245192,67108.41871995192
000_245,52,430.04,20423.33128004808,118043.41301081733,5007.264676607572
000_261,52,430.04,23250.38562950721,5051.938420222356,64185.36884014424
000_1306,52,430.04,93567.57842548077,74070.91841947116,87570.81670673077
000_757,52,430.04,98630.5079627404,14108.910888671877,91474.25555889423
000_3015,52,430.04,99223.84735576923,36083.01810396634,88834.59224759616
000_2907,52,430.04,3441.5122821514424,68414.56730769231,80225.29717548077
000_3031,52,430.04,64752.74631911058,98075.92683293267,93536.25721153848
000_3919,52,430.04,34307.219426081734,82709.08819110577,104341.02253605767
000_897,52,430.04,24623.50627253606,82296.41421274039,75991.68314302884
000_1589,52,430.04,76093.60021033653,92041.60832331733,75450.87830528847
000_327,52,430.04,85226.44756610577,79596.82842548077,107658.97761418267
000_2309,52,430.04,72182.25060096153,116270.13010817308,86749.48347355769
000_2601,52,430.04,106485.45567908652,45853.181114783656,85032.5703125
000_2595,52,430.04,107914.53125,74204.33518629808,58289.823918269234
000_2573,52,430.04,2898.2408728966348,1354.941110464243,66917.45537860577
000_1666,52,430.04,38783.66383713942,18905.26645132212,93886.580078125
000_1579,52,430.04,64097.18637319712,114416.07962740384,105158.150390625
