x,y,z,radius
72265.625,31250.0,124023.4375,2000.0
41015.625,17578.125,2929.6875,2000.0
84960.9375,52734.375,4882.8125,2000.0
75195.3125,93750.0,101562.5,2000.0
81054.6875,31250.0,5859.375,2000.0
50781.25,45898.4375,103515.625,2000.0
25390.625,64453.125,89843.75,2000.0
67382.8125,1953.125,6835.9375,2000.0
82031.25,5859.375,66406.25,2000.0
95703.125,116210.9375,62500.0,2000.0
112304.6875,119140.625,111328.125,2000.0
116210.9375,73242.1875,13671.875,2000.0
77148.4375,69335.9375,124023.4375,2000.0
42968.75,108398.4375,38085.9375,2000.0
58593.75,99609.375,79101.5625,2000.0
104492.1875,42968.75,105468.75,2000.0
12695.3125,109375.0,52734.375,2000.0
0.0,9765.625,99609.375,2000.0
16601.5625,88867.1875,66406.25,2000.0
31250.0,13671.875,61523.4375,2000.0
99609.375,41015.625,109375.0,2000.0
14648.4375,13671.875,15625.0,2000.0
23437.5,72265.625,61523.4375,2000.0
15625.0,6835.9375,116210.9375,2000.0
73242.1875,20507.8125,38085.9375,2000.0
15625.0,94726.5625,9765.625,2000.0
71289.0625,38085.9375,52734.375,2000.0
35156.25,100585.9375,58593.75,2000.0
40039.0625,67382.8125,39062.5,2000.0
86914.0625,16601.5625,30273.4375,2000.0
20507.8125,94726.5625,73242.1875,2000.0
102539.0625,16601.5625,117187.5,2000.0
65429.6875,56640.625,93750.0,2000.0
71289.0625,53710.9375,76171.875,2000.0
30273.4375,106445.3125,65429.6875,2000.0
56640.625,21484.375,100585.9375,2000.0
111328.125,71289.0625,23437.5,2000.0
106445.3125,121093.75,50781.25,2000.0
976.5625,121093.75,28320.3125,2000.0
118164.0625,60546.875,95703.125,2000.0
78125.0,117187.5,40039.0625,2000.0
20507.8125,17578.125,6835.9375,2000.0
61523.4375,19531.25,48828.125,2000.0
99609.375,9765.625,105468.75,2000.0
53710.9375,113281.25,41992.1875,2000.0
50781.25,36132.8125,42968.75,2000.0
68359.375,94726.5625,11718.75,2000.0
4882.8125,110351.5625,3906.25,2000.0
13671.875,106445.3125,101562.5,2000.0
7812.5,101562.5,53710.9375,2000.0
2929.6875,71289.0625,15625.0,2000.0
116210.9375,30273.4375,4882.8125,2000.0
97656.25,27343.75,34179.6875,2000.0
68359.375,59570.3125,118164.0625,2000.0
117187.5,80078.125,9765.625,2000.0
62500.0,70312.5,43945.3125,2000.0
73242.1875,113281.25,90820.3125,2000.0
63476.5625,123046.875,41015.625,2000.0
122070.3125,83984.375,5859.375,2000.0
7812.5,6835.9375,112304.6875,2000.0
60546.875,17578.125,74218.75,2000.0
57617.1875,0.0,45898.4375,2000.0
8789.0625,47851.5625,121093.75,2000.0
115234.375,55664.0625,72265.625,2000.0
8789.0625,4882.8125,48828.125,2000.0
33203.125,29296.875,100585.9375,2000.0
36132.8125,121093.75,4882.8125,2000.0
118164.0625,98632.8125,95703.125,2000.0
59570.3125,112304.6875,23437.5,2000.0
27343.75,63476.5625,976.5625,2000.0
114257.8125,41015.625,58593.75,2000.0
23437.5,105468.75,56640.625,2000.0
2929.6875,82031.25,6835.9375,2000.0
24414.0625,74218.75,64453.125,2000.0
5859.375,28320.3125,29296.875,2000.0
116210.9375,69335.9375,38085.9375,2000.0
119140.625,112304.6875,33203.125,2000.0
45898.4375,19531.25,79101.5625,2000.0
14648.4375,41015.625,94726.5625,2000.0
75195.3125,26367.1875,97656.25,2000.0
115234.375,50781.25,20507.8125,2000.0
73242.1875,68359.375,14648.4375,2000.0
11718.75,63476.5625,16601.5625,2000.0
91796.875,1953.125,5859.375,2000.0
26367.1875,3906.25,69335.9375,2000.0
5859.375,2929.6875,48828.125,2000.0
37109.375,58593.75,95703.125,2000.0
13671.875,93750.0,112304.6875,2000.0
33203.125,61523.4375,7812.5,2000.0
14648.4375,21484.375,70312.5,2000.0
19531.25,48828.125,39062.5,2000.0
33203.125,18554.6875,116210.9375,2000.0
71289.0625,61523.4375,33203.125,2000.0
49804.6875,19531.25,70312.5,2000.0
38085.9375,47851.5625,124023.4375,2000.0
105468.75,62500.0,28320.3125,2000.0
64453.125,98632.8125,26367.1875,2000.0
95703.125,37109.375,105468.75,2000.0
115234.375,77148.4375,81054.6875,2000.0
41015.625,109375.0,114257.8125,2000.0
65429.6875,27343.75,117187.5,2000.0
92773.4375,123046.875,78125.0,2000.0
117187.5,94726.5625,83007.8125,2000.0
107421.875,55664.0625,96679.6875,2000.0
118164.0625,122070.3125,11718.75,2000.0
70312.5,6835.9375,10742.1875,2000.0
48828.125,87890.625,117187.5,2000.0
17578.125,109375.0,21484.375,2000.0
95703.125,15625.0,36132.8125,2000.0
79101.5625,117187.5,48828.125,2000.0
5859.375,45898.4375,40039.0625,2000.0
67382.8125,976.5625,51757.8125,2000.0
61523.4375,39062.5,83984.375,2000.0
17578.125,91796.875,71289.0625,2000.0
120117.1875,16601.5625,115234.375,2000.0
41015.625,116210.9375,41992.1875,2000.0
120117.1875,3906.25,98632.8125,2000.0
36132.8125,76171.875,66406.25,2000.0
88867.1875,70312.5,23437.5,2000.0
104492.1875,94726.5625,98632.8125,2000.0
62500.0,67382.8125,92773.4375,2000.0
7812.5,75195.3125,36132.8125,2000.0
74218.75,4882.8125,38085.9375,2000.0
51757.8125,89843.75,88867.1875,2000.0
67382.8125,41992.1875,68359.375,2000.0
51757.8125,105468.75,62500.0,2000.0
21484.375,107421.875,42968.75,2000.0
61523.4375,92773.4375,39062.5,2000.0
41992.1875,32226.5625,28320.3125,2000.0
101562.5,62500.0,71289.0625,2000.0
85937.5,119140.625,54687.5,2000.0
64453.125,121093.75,27343.75,2000.0
23437.5,59570.3125,91796.875,2000.0
13671.875,41992.1875,123046.875,2000.0
15625.0,68359.375,68359.375,2000.0
38085.9375,57617.1875,29296.875,2000.0
43945.3125,11718.75,10742.1875,2000.0
83984.375,12695.3125,11718.75,2000.0
105468.75,112304.6875,5859.375,2000.0
115234.375,37109.375,4882.8125,2000.0
19531.25,34179.6875,97656.25,2000.0
19531.25,16601.5625,49804.6875,2000.0
76171.875,43945.3125,39062.5,2000.0
14648.4375,11718.75,25390.625,2000.0
29296.875,72265.625,81054.6875,2000.0
103515.625,72265.625,18554.6875,2000.0
103515.625,83984.375,72265.625,2000.0
115234.375,114257.8125,67382.8125,2000.0
68359.375,124023.4375,36132.8125,2000.0
26367.1875,3906.25,79101.5625,2000.0
67382.8125,97656.25,9765.625,2000.0
0.0,51757.8125,976.5625,2000.0
111328.125,66406.25,96679.6875,2000.0
39062.5,118164.0625,87890.625,2000.0
93750.0,31250.0,48828.125,2000.0
976.5625,94726.5625,40039.0625,2000.0
61523.4375,21484.375,76171.875,2000.0
52734.375,3906.25,81054.6875,2000.0
58593.75,21484.375,79101.5625,2000.0
20507.8125,76171.875,26367.1875,2000.0
13671.875,118164.0625,61523.4375,2000.0
109375.0,57617.1875,19531.25,2000.0
60546.875,33203.125,80078.125,2000.0
26367.1875,105468.75,40039.0625,2000.0
101562.5,113281.25,100585.9375,2000.0
52734.375,107421.875,107421.875,2000.0
56640.625,114257.8125,68359.375,2000.0
118164.0625,76171.875,97656.25,2000.0
41015.625,124023.4375,63476.5625,2000.0
43945.3125,8789.0625,51757.8125,2000.0
14648.4375,62500.0,55664.0625,2000.0
69335.9375,72265.625,99609.375,2000.0
99609.375,6835.9375,46875.0,2000.0
10742.1875,114257.8125,26367.1875,2000.0
6835.9375,3906.25,44921.875,2000.0
58593.75,105468.75,52734.375,2000.0
43945.3125,62500.0,39062.5,2000.0
105468.75,87890.625,83984.375,2000.0
1953.125,104492.1875,23437.5,2000.0
124023.4375,54687.5,120117.1875,2000.0
76171.875,9765.625,45898.4375,2000.0
89843.75,44921.875,63476.5625,2000.0
108398.4375,37109.375,10742.1875,2000.0
80078.125,45898.4375,83984.375,2000.0
58593.75,78125.0,46875.0,2000.0
104492.1875,66406.25,29296.875,2000.0
19531.25,34179.6875,115234.375,2000.0
55664.0625,74218.75,7812.5,2000.0
94726.5625,46875.0,99609.375,2000.0
66406.25,20507.8125,80078.125,2000.0
77148.4375,41992.1875,81054.6875,2000.0
105468.75,42968.75,7812.5,2000.0
0.0,123046.875,80078.125,2000.0
81054.6875,15625.0,37109.375,2000.0
18554.6875,83984.375,109375.0,2000.0
76171.875,5859.375,95703.125,2000.0
120117.1875,112304.6875,44921.875,2000.0
75195.3125,76171.875,3906.25,2000.0
114257.8125,118164.0625,77148.4375,2000.0
61523.4375,107421.875,2929.6875,2000.0
96679.6875,41015.625,113281.25,2000.0
81054.6875,39062.5,85937.5,2000.0
107421.875,119140.625,85937.5,2000.0
47851.5625,116210.9375,82031.25,2000.0
106445.3125,67382.8125,119140.625,2000.0
69335.9375,9765.625,8789.0625,2000.0
74218.75,51757.8125,76171.875,2000.0
5859.375,3906.25,66406.25,2000.0
976.5625,88867.1875,109375.0,2000.0
105468.75,108398.4375,113281.25,2000.0
24414.0625,42968.75,36132.8125,2000.0
57617.1875,45898.4375,101562.5,2000.0
118164.0625,7812.5,73242.1875,2000.0
7812.5,46875.0,114257.8125,2000.0
19531.25,1953.125,111328.125,2000.0
12695.3125,29296.875,60546.875,2000.0
34179.6875,50781.25,32226.5625,2000.0
96679.6875,73242.1875,66406.25,2000.0
55664.0625,13671.875,97656.25,2000.0
27343.75,121093.75,69335.9375,2000.0
53710.9375,109375.0,42968.75,2000.0
34179.6875,19531.25,32226.5625,2000.0
35156.25,72265.625,32226.5625,2000.0
22460.9375,9765.625,63476.5625,2000.0
69335.9375,32226.5625,22460.9375,2000.0
27343.75,99609.375,71289.0625,2000.0
99609.375,102539.0625,13671.875,2000.0
124023.4375,110351.5625,36132.8125,2000.0
20507.8125,62500.0,105468.75,2000.0
59570.3125,102539.0625,42968.75,2000.0
44921.875,35156.25,15625.0,2000.0
113281.25,63476.5625,98632.8125,2000.0
109375.0,44921.875,39062.5,2000.0
8789.0625,38085.9375,120117.1875,2000.0
36132.8125,116210.9375,43945.3125,2000.0
26367.1875,27343.75,102539.0625,2000.0
68359.375,58593.75,27343.75,2000.0
113281.25,123046.875,107421.875,2000.0
68359.375,976.5625,62500.0,2000.0
29296.875,61523.4375,13671.875,2000.0
106445.3125,77148.4375,11718.75,2000.0
72265.625,52734.375,31250.0,2000.0
14648.4375,976.5625,62500.0,2000.0
111328.125,51757.8125,33203.125,2000.0
60546.875,28320.3125,16601.5625,2000.0
64453.125,108398.4375,21484.375,2000.0
74218.75,118164.0625,31250.0,2000.0
15625.0,98632.8125,19531.25,2000.0
23437.5,79101.5625,86914.0625,2000.0
0.0,58593.75,91796.875,2000.0
99609.375,120117.1875,75195.3125,2000.0
33203.125,103515.625,58593.75,2000.0
49804.6875,120117.1875,57617.1875,2000.0
115234.375,119140.625,109375.0,2000.0
120117.1875,61523.4375,49804.6875,2000.0
22460.9375,40039.0625,1953.125,2000.0
107421.875,19531.25,123046.875,2000.0
87890.625,82031.25,102539.0625,2000.0
95703.125,7812.5,30273.4375,2000.0
976.5625,115234.375,4882.8125,2000.0
81054.6875,100585.9375,2929.6875,2000.0
119140.625,56640.625,73242.1875,2000.0
3906.25,2929.6875,63476.5625,2000.0
81054.6875,50781.25,65429.6875,2000.0
38085.9375,34179.6875,7812.5,2000.0
68359.375,103515.625,82031.25,2000.0
8789.0625,112304.6875,22460.9375,2000.0
86914.0625,64453.125,87890.625,2000.0
72265.625,74218.75,98632.8125,2000.0
60546.875,100585.9375,33203.125,2000.0
88867.1875,41015.625,56640.625,2000.0
103515.625,79101.5625,111328.125,2000.0
976.5625,59570.3125,75195.3125,2000.0
124023.4375,89843.75,7812.5,2000.0
42968.75,106445.3125,83007.8125,2000.0
61523.4375,56640.625,46875.0,2000.0
36132.8125,16601.5625,18554.6875,2000.0
77148.4375,19531.25,94726.5625,2000.0
46875.0,90820.3125,117187.5,2000.0
18554.6875,24414.0625,56640.625,2000.0
93750.0,61523.4375,50781.25,2000.0
72265.625,59570.3125,47851.5625,2000.0
100585.9375,27343.75,65429.6875,2000.0
51757.8125,63476.5625,111328.125,2000.0
62500.0,116210.9375,53710.9375,2000.0
100585.9375,21484.375,124023.4375,2000.0
27343.75,71289.0625,93750.0,2000.0
9765.625,68359.375,36132.8125,2000.0
30273.4375,15625.0,10742.1875,2000.0
29296.875,5859.375,22460.9375,2000.0
29296.875,16601.5625,70312.5,2000.0
71289.0625,109375.0,97656.25,2000.0
30273.4375,40039.0625,1953.125,2000.0
21484.375,2929.6875,100585.9375,2000.0
32226.5625,121093.75,17578.125,2000.0
65429.6875,103515.625,103515.625,2000.0
48828.125,89843.75,84960.9375,2000.0
12695.3125,14648.4375,71289.0625,2000.0
45898.4375,105468.75,112304.6875,2000.0
115234.375,121093.75,13671.875,2000.0
79101.5625,54687.5,64453.125,2000.0
6835.9375,83007.8125,54687.5,2000.0
102539.0625,87890.625,108398.4375,2000.0
976.5625,59570.3125,50781.25,2000.0
5859.375,93750.0,89843.75,2000.0
118164.0625,54687.5,2929.6875,2000.0
106445.3125,37109.375,40039.0625,2000.0
73242.1875,1953.125,75195.3125,2000.0
35156.25,6835.9375,110351.5625,2000.0
49804.6875,81054.6875,98632.8125,2000.0
83984.375,82031.25,90820.3125,2000.0
44921.875,66406.25,33203.125,2000.0
72265.625,99609.375,106445.3125,2000.0
97656.25,69335.9375,23437.5,2000.0
118164.0625,3906.25,60546.875,2000.0
33203.125,77148.4375,104492.1875,2000.0
26367.1875,122070.3125,74218.75,2000.0
29296.875,58593.75,39062.5,2000.0
63476.5625,16601.5625,100585.9375,2000.0
96679.6875,123046.875,15625.0,2000.0
29296.875,109375.0,49804.6875,2000.0
87890.625,118164.0625,28320.3125,2000.0
50781.25,6835.9375,68359.375,2000.0
23437.5,9765.625,59570.3125,2000.0
116210.9375,25390.625,73242.1875,2000.0
1953.125,61523.4375,65429.6875,2000.0
51757.8125,5859.375,93750.0,2000.0
111328.125,110351.5625,84960.9375,2000.0
120117.1875,44921.875,91796.875,2000.0
976.5625,23437.5,42968.75,2000.0
87890.625,18554.6875,15625.0,2000.0
124023.4375,71289.0625,59570.3125,2000.0
103515.625,59570.3125,73242.1875,2000.0
51757.8125,99609.375,38085.9375,2000.0
62500.0,86914.0625,115234.375,2000.0
67382.8125,47851.5625,102539.0625,2000.0
68359.375,87890.625,108398.4375,2000.0
83007.8125,35156.25,2929.6875,2000.0
37109.375,31250.0,35156.25,2000.0
116210.9375,96679.6875,72265.625,2000.0
104492.1875,5859.375,18554.6875,2000.0
15625.0,33203.125,113281.25,2000.0
0.0,22460.9375,83007.8125,2000.0
75195.3125,71289.0625,37109.375,2000.0
7812.5,50781.25,123046.875,2000.0
976.5625,3906.25,25390.625,2000.0
66406.25,78125.0,104492.1875,2000.0
73242.1875,53710.9375,56640.625,2000.0
35156.25,109375.0,86914.0625,2000.0
16601.5625,3906.25,112304.6875,2000.0
6835.9375,37109.375,68359.375,2000.0
97656.25,7812.5,4882.8125,2000.0
78125.0,2929.6875,68359.375,2000.0
102539.0625,65429.6875,0.0,2000.0
16601.5625,99609.375,104492.1875,2000.0
50781.25,60546.875,104492.1875,2000.0
8789.0625,13671.875,72265.625,2000.0
108398.4375,47851.5625,41015.625,2000.0
53710.9375,67382.8125,79101.5625,2000.0
9765.625,15625.0,110351.5625,2000.0
16601.5625,9765.625,118164.0625,2000.0
92773.4375,51757.8125,91796.875,2000.0
54687.5,41015.625,90820.3125,2000.0
120117.1875,92773.4375,121093.75,2000.0
106445.3125,22460.9375,89843.75,2000.0
99609.375,30273.4375,122070.3125,2000.0
3906.25,31250.0,25390.625,2000.0
65429.6875,23437.5,112304.6875,2000.0
102539.0625,16601.5625,69335.9375,2000.0
9765.625,74218.75,110351.5625,2000.0
1953.125,72265.625,58593.75,2000.0
71289.0625,99609.375,62500.0,2000.0
89843.75,52734.375,121093.75,2000.0
78125.0,58593.75,86914.0625,2000.0
66406.25,102539.0625,9765.625,2000.0
33203.125,2929.6875,2929.6875,2000.0
15625.0,67382.8125,72265.625,2000.0
18554.6875,14648.4375,1953.125,2000.0
19531.25,48828.125,43945.3125,2000.0
85937.5,2929.6875,9765.625,2000.0
100585.9375,79101.5625,123046.875,2000.0
1953.125,26367.1875,83007.8125,2000.0
6835.9375,14648.4375,37109.375,2000.0
46875.0,75195.3125,1953.125,2000.0
39062.5,93750.0,76171.875,2000.0
88867.1875,98632.8125,72265.625,2000.0
66406.25,94726.5625,50781.25,2000.0
18554.6875,83007.8125,122070.3125,2000.0
39062.5,66406.25,101562.5,2000.0
54687.5,8789.0625,12695.3125,2000.0
1953.125,41015.625,52734.375,2000.0
80078.125,78125.0,3906.25,2000.0
91796.875,105468.75,110351.5625,2000.0
24414.0625,79101.5625,96679.6875,2000.0
13671.875,110351.5625,12695.3125,2000.0
89843.75,26367.1875,9765.625,2000.0
24414.0625,38085.9375,109375.0,2000.0
4882.8125,52734.375,114257.8125,2000.0
9765.625,54687.5,12695.3125,2000.0
57617.1875,11718.75,21484.375,2000.0
77148.4375,10742.1875,100585.9375,2000.0
8789.0625,29296.875,121093.75,2000.0
62500.0,107421.875,24414.0625,2000.0
11718.75,45898.4375,12695.3125,2000.0
47851.5625,108398.4375,69335.9375,2000.0
6835.9375,88867.1875,86914.0625,2000.0
96679.6875,12695.3125,38085.9375,2000.0
59570.3125,63476.5625,74218.75,2000.0
64453.125,93750.0,106445.3125,2000.0
82031.25,73242.1875,23437.5,2000.0
95703.125,117187.5,66406.25,2000.0
16601.5625,27343.75,110351.5625,2000.0
117187.5,124023.4375,47851.5625,2000.0
112304.6875,10742.1875,60546.875,2000.0
108398.4375,91796.875,90820.3125,2000.0
51757.8125,63476.5625,49804.6875,2000.0
48828.125,112304.6875,80078.125,2000.0
24414.0625,17578.125,79101.5625,2000.0
70312.5,119140.625,52734.375,2000.0
38085.9375,79101.5625,65429.6875,2000.0
48828.125,55664.0625,42968.75,2000.0
58593.75,117187.5,53710.9375,2000.0
19531.25,120117.1875,31250.0,2000.0
42968.75,124023.4375,107421.875,2000.0
26367.1875,976.5625,88867.1875,2000.0
121093.75,112304.6875,113281.25,2000.0
1953.125,21484.375,61523.4375,2000.0
9765.625,0.0,82031.25,2000.0
12695.3125,79101.5625,108398.4375,2000.0
6835.9375,91796.875,39062.5,2000.0
30273.4375,60546.875,5859.375,2000.0
60546.875,34179.6875,52734.375,2000.0
30273.4375,66406.25,34179.6875,2000.0
14648.4375,26367.1875,60546.875,2000.0
42968.75,98632.8125,96679.6875,2000.0
102539.0625,29296.875,108398.4375,2000.0
56640.625,976.5625,83007.8125,2000.0
91796.875,89843.75,85937.5,2000.0
25390.625,17578.125,73242.1875,2000.0
2929.6875,115234.375,110351.5625,2000.0
65429.6875,88867.1875,71289.0625,2000.0
87890.625,9765.625,64453.125,2000.0
123046.875,27343.75,15625.0,2000.0
121093.75,6835.9375,69335.9375,2000.0
41015.625,15625.0,69335.9375,2000.0
93750.0,1953.125,108398.4375,2000.0
61523.4375,71289.0625,118164.0625,2000.0
42968.75,63476.5625,1953.125,2000.0
13671.875,97656.25,91796.875,2000.0
77148.4375,69335.9375,22460.9375,2000.0
109375.0,9765.625,63476.5625,2000.0
76171.875,75195.3125,8789.0625,2000.0
20507.8125,81054.6875,50781.25,2000.0
45898.4375,14648.4375,63476.5625,2000.0
43945.3125,29296.875,96679.6875,2000.0
74218.75,75195.3125,112304.6875,2000.0
58593.75,16601.5625,71289.0625,2000.0
8789.0625,7812.5,70312.5,2000.0
111328.125,5859.375,65429.6875,2000.0
85937.5,45898.4375,1953.125,2000.0
47851.5625,13671.875,78125.0,2000.0
114257.8125,117187.5,49804.6875,2000.0
57617.1875,52734.375,29296.875,2000.0
31250.0,74218.75,77148.4375,2000.0
114257.8125,44921.875,36132.8125,2000.0
11718.75,29296.875,88867.1875,2000.0
116210.9375,91796.875,90820.3125,2000.0
62500.0,36132.8125,57617.1875,2000.0
64453.125,27343.75,30273.4375,2000.0
7812.5,63476.5625,15625.0,2000.0
54687.5,94726.5625,119140.625,2000.0
72265.625,51757.8125,16601.5625,2000.0
57617.1875,115234.375,121093.75,2000.0
124023.4375,92773.4375,28320.3125,2000.0
26367.1875,24414.0625,49804.6875,2000.0
79101.5625,44921.875,6835.9375,2000.0
69335.9375,73242.1875,105468.75,2000.0
85937.5,68359.375,68359.375,2000.0
76171.875,107421.875,60546.875,2000.0
52734.375,23437.5,21484.375,2000.0
66406.25,103515.625,14648.4375,2000.0
54687.5,90820.3125,40039.0625,2000.0
112304.6875,5859.375,59570.3125,2000.0
18554.6875,1953.125,104492.1875,2000.0
66406.25,15625.0,106445.3125,2000.0
90820.3125,33203.125,50781.25,2000.0
88867.1875,30273.4375,71289.0625,2000.0
108398.4375,18554.6875,90820.3125,2000.0
124023.4375,17578.125,111328.125,2000.0
99609.375,50781.25,113281.25,2000.0
37109.375,34179.6875,40039.0625,2000.0
90820.3125,64453.125,78125.0,2000.0
119140.625,15625.0,41992.1875,2000.0
103515.625,68359.375,93750.0,2000.0
75195.3125,51757.8125,88867.1875,2000.0
97656.25,106445.3125,109375.0,2000.0
34179.6875,62500.0,93750.0,2000.0
28320.3125,20507.8125,39062.5,2000.0
15625.0,121093.75,1953.125,2000.0
12695.3125,37109.375,51757.8125,2000.0
101562.5,86914.0625,115234.375,2000.0
102539.0625,27343.75,17578.125,2000.0
74218.75,95703.125,22460.9375,2000.0
52734.375,49804.6875,43945.3125,2000.0
73242.1875,3906.25,66406.25,2000.0
52734.375,27343.75,23437.5,2000.0
40039.0625,17578.125,57617.1875,2000.0
976.5625,101562.5,34179.6875,2000.0
83984.375,49804.6875,79101.5625,2000.0
72265.625,80078.125,29296.875,2000.0
62500.0,97656.25,29296.875,2000.0
79101.5625,71289.0625,29296.875,2000.0
41015.625,68359.375,86914.0625,2000.0
83007.8125,117187.5,29296.875,2000.0
95703.125,39062.5,44921.875,2000.0
64453.125,124023.4375,78125.0,2000.0
87890.625,51757.8125,46875.0,2000.0
82031.25,99609.375,7812.5,2000.0
54687.5,118164.0625,11718.75,2000.0
53710.9375,69335.9375,73242.1875,2000.0
10742.1875,20507.8125,72265.625,2000.0
38085.9375,73242.1875,101562.5,2000.0
92773.4375,113281.25,66406.25,2000.0
68359.375,976.5625,121093.75,2000.0
6835.9375,101562.5,113281.25,2000.0
5859.375,22460.9375,18554.6875,2000.0
52734.375,117187.5,3906.25,2000.0
121093.75,4882.8125,81054.6875,2000.0
58593.75,96679.6875,65429.6875,2000.0
19531.25,23437.5,117187.5,2000.0
91796.875,19531.25,22460.9375,2000.0
29296.875,102539.0625,103515.625,2000.0
44921.875,113281.25,121093.75,2000.0
51757.8125,109375.0,34179.6875,2000.0
103515.625,31250.0,12695.3125,2000.0
87890.625,17578.125,93750.0,2000.0
92773.4375,80078.125,82031.25,2000.0
54687.5,23437.5,63476.5625,2000.0
1953.125,51757.8125,109375.0,2000.0
0.0,63476.5625,57617.1875,2000.0
88867.1875,21484.375,48828.125,2000.0
90820.3125,2929.6875,39062.5,2000.0
113281.25,2929.6875,65429.6875,2000.0
113281.25,49804.6875,29296.875,2000.0
111328.125,16601.5625,115234.375,2000.0
65429.6875,3906.25,27343.75,2000.0
60546.875,0.0,19531.25,2000.0
90820.3125,106445.3125,8789.0625,2000.0
41992.1875,35156.25,41015.625,2000.0
48828.125,70312.5,9765.625,2000.0
8789.0625,56640.625,74218.75,2000.0
92773.4375,68359.375,23437.5,2000.0
27343.75,3906.25,115234.375,2000.0
82031.25,40039.0625,101562.5,2000.0
70312.5,33203.125,46875.0,2000.0
83984.375,55664.0625,42968.75,2000.0
8789.0625,111328.125,9765.625,2000.0
114257.8125,106445.3125,104492.1875,2000.0
105468.75,1953.125,48828.125,2000.0
4882.8125,90820.3125,8789.0625,2000.0
103515.625,91796.875,92773.4375,2000.0
117187.5,82031.25,91796.875,2000.0
5859.375,25390.625,84960.9375,2000.0
109375.0,36132.8125,89843.75,2000.0
38085.9375,101562.5,61523.4375,2000.0
32226.5625,16601.5625,94726.5625,2000.0
71289.0625,54687.5,90820.3125,2000.0
53710.9375,103515.625,46875.0,2000.0
66406.25,120117.1875,88867.1875,2000.0
11718.75,27343.75,76171.875,2000.0
75195.3125,113281.25,51757.8125,2000.0
115234.375,10742.1875,123046.875,2000.0
75195.3125,56640.625,34179.6875,2000.0
70312.5,39062.5,74218.75,2000.0
71289.0625,2929.6875,54687.5,2000.0
77148.4375,19531.25,86914.0625,2000.0
9765.625,62500.0,26367.1875,2000.0
27343.75,83007.8125,118164.0625,2000.0
96679.6875,48828.125,80078.125,2000.0
71289.0625,36132.8125,49804.6875,2000.0
113281.25,38085.9375,74218.75,2000.0
976.5625,53710.9375,116210.9375,2000.0
105468.75,101562.5,14648.4375,2000.0
105468.75,29296.875,28320.3125,2000.0
114257.8125,88867.1875,102539.0625,2000.0
51757.8125,57617.1875,99609.375,2000.0
64453.125,73242.1875,46875.0,2000.0
98632.8125,115234.375,21484.375,2000.0
36132.8125,23437.5,88867.1875,2000.0
33203.125,108398.4375,101562.5,2000.0
28320.3125,5859.375,119140.625,2000.0
70312.5,9765.625,95703.125,2000.0
11718.75,112304.6875,1953.125,2000.0
93750.0,67382.8125,18554.6875,2000.0
47851.5625,114257.8125,114257.8125,2000.0
96679.6875,88867.1875,74218.75,2000.0
41992.1875,41992.1875,113281.25,2000.0
53710.9375,40039.0625,9765.625,2000.0
51757.8125,88867.1875,39062.5,2000.0
99609.375,110351.5625,17578.125,2000.0
77148.4375,57617.1875,72265.625,2000.0
107421.875,15625.0,18554.6875,2000.0
97656.25,976.5625,58593.75,2000.0
70312.5,99609.375,101562.5,2000.0
13671.875,101562.5,17578.125,2000.0
70312.5,32226.5625,18554.6875,2000.0
0.0,25390.625,11718.75,2000.0
73242.1875,36132.8125,106445.3125,2000.0
76171.875,24414.0625,36132.8125,2000.0
107421.875,66406.25,31250.0,2000.0
111328.125,50781.25,41015.625,2000.0
85937.5,101562.5,79101.5625,2000.0
29296.875,76171.875,25390.625,2000.0
5859.375,49804.6875,97656.25,2000.0
14648.4375,108398.4375,43945.3125,2000.0
41015.625,5859.375,38085.9375,2000.0
33203.125,22460.9375,41015.625,2000.0
109375.0,33203.125,19531.25,2000.0
79101.5625,93750.0,73242.1875,2000.0
12695.3125,8789.0625,99609.375,2000.0
75195.3125,75195.3125,29296.875,2000.0
73242.1875,85937.5,82031.25,2000.0
20507.8125,55664.0625,123046.875,2000.0
81054.6875,64453.125,64453.125,2000.0
79101.5625,31250.0,35156.25,2000.0
111328.125,94726.5625,15625.0,2000.0
99609.375,71289.0625,76171.875,2000.0
69335.9375,35156.25,123046.875,2000.0
52734.375,98632.8125,84960.9375,2000.0
59570.3125,9765.625,49804.6875,2000.0
43945.3125,41992.1875,104492.1875,2000.0
101562.5,56640.625,78125.0,2000.0
15625.0,63476.5625,21484.375,2000.0
72265.625,62500.0,121093.75,2000.0
96679.6875,123046.875,86914.0625,2000.0
60546.875,8789.0625,27343.75,2000.0
117187.5,5859.375,56640.625,2000.0
88867.1875,85937.5,101562.5,2000.0
9765.625,91796.875,4882.8125,2000.0
35156.25,9765.625,18554.6875,2000.0
111328.125,30273.4375,69335.9375,2000.0
30273.4375,42968.75,4882.8125,2000.0
62500.0,26367.1875,119140.625,2000.0
37109.375,52734.375,37109.375,2000.0
13671.875,44921.875,31250.0,2000.0
101562.5,65429.6875,27343.75,2000.0
75195.3125,2929.6875,52734.375,2000.0
0.0,48828.125,40039.0625,2000.0
83984.375,7812.5,101562.5,2000.0
33203.125,55664.0625,40039.0625,2000.0
9765.625,32226.5625,123046.875,2000.0
120117.1875,105468.75,72265.625,2000.0
3906.25,119140.625,65429.6875,2000.0
38085.9375,103515.625,112304.6875,2000.0
101562.5,89843.75,105468.75,2000.0
